ID1,ID2,lat,long,el
1,1,54.0442837639389,121.387736060846,1133
2,2,54.0442837639389,121.316280607097,1322
3,3,54.0442837639389,121.244825153348,1320
4,4,54.0442837639389,121.173369699599,1234
5,5,54.0442837639389,121.10191424585,1090
6,6,54.0442837639389,121.030458792101,1206
7,7,54.0442837639389,120.959003338352,1477
8,8,54.0442837639389,120.887547884604,1552
9,9,54.0442837639389,120.816092430855,1288
10,10,54.0442837639389,120.744636977106,1206
11,11,54.0442837639389,120.673181523357,1324
12,12,54.0442837639389,120.601726069608,1518
13,13,54.0442837639389,120.530270615859,1647
14,14,54.0442837639389,120.458815162111,1638
15,15,54.0442837639389,120.387359708362,1839
16,16,54.0442837639389,120.315904254613,1900
17,17,54.0442837639389,120.244448800864,1815
18,18,54.0442837639389,120.172993347115,1677
19,19,54.0442837639389,120.101537893366,1645
20,20,54.0442837639389,120.030082439618,1752
21,21,54.0442837639389,119.958626985869,1828
22,22,54.0442837639389,119.88717153212,1757
23,23,54.0442837639389,119.815716078371,1609
24,24,54.0442837639389,119.744260624622,1556
25,25,54.0442837639389,119.672805170873,1740
26,26,54.0442837639389,119.601349717124,1756
27,27,54.0442837639389,119.529894263376,1767
28,28,54.0442837639389,119.458438809627,1771
29,29,54.0442837639389,119.386983355878,1722
30,30,54.0442837639389,119.315527902129,1542
31,31,54.0442837639389,119.24407244838,1459
32,32,54.0442837639389,119.172616994631,1355
33,33,54.0442837639389,119.101161540883,1250
34,34,54.0442837639389,119.029706087134,1208
35,35,54.0442837639389,118.958250633385,1311
36,36,54.0442837639389,118.886795179636,1278
37,37,54.0442837639389,118.815339725887,1378
38,38,54.0442837639389,118.743884272138,1409
39,39,54.0442837639389,118.672428818389,1397
40,40,54.0442837639389,118.600973364641,1450
41,41,54.0442837639389,118.529517910892,1426
42,42,54.0442837639389,118.458062457143,1409
43,43,54.0442837639389,118.386607003394,1350
44,44,54.0442837639389,118.315151549645,1287
45,45,54.0442837639389,118.243696095896,1261
46,46,54.0442837639389,118.172240642148,1288
47,47,54.0442837639389,118.100785188399,1252
48,48,54.0442837639389,118.02932973465,1207
49,49,54.0442837639389,117.957874280901,1169
50,50,54.0442837639389,117.886418827152,1148
51,51,54.0442837639389,117.814963373403,1142
52,52,54.0442837639389,117.743507919655,1159
53,53,54.0442837639389,117.672052465906,1134
54,54,54.0442837639389,117.600597012157,1091
55,55,54.0442837639389,117.529141558408,1053
56,56,54.0442837639389,117.457686104659,1037
57,57,54.0442837639389,117.38623065091,1032
58,58,54.0442837639389,117.314775197162,1023
59,59,54.0442837639389,117.243319743413,1022
60,60,54.0442837639389,117.171864289664,1029
61,61,54.0442837639389,117.100408835915,1035
62,62,54.0442837639389,117.028953382166,1013
63,63,54.0442837639389,116.957497928417,981
64,64,54.0442837639389,116.886042474668,923
65,65,54.0442837639389,116.81458702092,942
66,66,54.0442837639389,116.743131567171,1024
67,67,54.0442837639389,116.671676113422,1053
68,68,54.0442837639389,116.600220659673,1089
69,69,54.0442837639389,116.528765205924,1118
70,70,54.0442837639389,116.457309752175,1107
71,71,54.0442837639389,116.385854298427,1067
72,72,54.0442837639389,116.314398844678,1033
73,73,54.0442837639389,116.242943390929,1067
74,74,54.0442837639389,116.17148793718,1066
75,75,54.0442837639389,116.100032483431,1052
76,76,54.0442837639389,116.028577029682,1008
77,77,54.0442837639389,115.957121575933,918
78,78,54.0442837639389,115.885666122185,774
79,79,54.0442837639389,115.814210668436,842
80,80,54.0442837639389,115.742755214687,900
81,81,54.0442837639389,115.671299760938,887
82,82,54.0442837639389,115.599844307189,851
83,83,54.0442837639389,115.52838885344,906
84,84,54.0442837639389,115.456933399692,856
85,85,54.0442837639389,115.385477945943,777
86,86,54.0442837639389,115.314022492194,739
87,87,54.0442837639389,115.242567038445,738
88,88,54.0442837639389,115.171111584696,741
89,89,54.0442837639389,115.099656130947,718
90,90,54.0442837639389,115.028200677199,696
91,91,54.0442837639389,114.95674522345,675
92,92,54.0442837639389,114.885289769701,661
93,93,54.0442837639389,114.813834315952,657
94,94,54.0442837639389,114.742378862203,661
95,95,54.0442837639389,114.670923408454,660
96,96,54.0442837639389,114.599467954705,656
97,97,54.0442837639389,114.528012500957,655
98,98,54.0442837639389,114.456557047208,654
99,99,54.0442837639389,114.385101593459,648
100,100,54.0442837639389,114.31364613971,648
101,101,54.0442837639389,114.242190685961,667
102,102,54.0442837639389,114.170735232212,686
103,103,54.0442837639389,114.099279778464,692
104,104,54.0442837639389,114.027824324715,684
105,105,54.0442837639389,113.956368870966,690
106,106,54.0442837639389,113.884913417217,689
107,107,54.0442837639389,113.813457963468,681
108,108,54.0442837639389,113.742002509719,671
109,109,54.0442837639389,113.670547055971,663
110,110,54.0442837639389,113.599091602222,662
111,111,54.0442837639389,113.527636148473,657
112,112,54.0442837639389,113.456180694724,644
113,113,54.0442837639389,113.384725240975,638
114,114,54.0442837639389,113.313269787226,638
115,115,54.0442837639389,113.241814333477,633
116,116,54.0442837639389,113.170358879729,636
117,117,54.0442837639389,113.09890342598,642
118,118,54.0442837639389,113.027447972231,639
119,119,54.0442837639389,112.955992518482,630
120,120,54.0442837639389,112.884537064733,621
121,121,54.0442837639389,112.813081610984,622
122,122,54.0442837639389,112.741626157236,624
123,123,54.0442837639389,112.670170703487,624
124,124,54.0442837639389,112.598715249738,625
125,125,54.0442837639389,112.527259795989,625
126,126,54.0442837639389,112.45580434224,620
127,127,54.0442837639389,112.384348888491,614
128,128,53.97282831019,121.387736060846,1227
129,129,53.97282831019,121.316280607097,1196
